Epoch: 72, loss: 0.009115, time: 14.28,val_loss: 0.015427, val_time: 1.16.
Epoch: 73, loss: 0.009042, time: 14.26,val_loss: 0.015369, val_time: 1.16.
Epoch: 74, loss: 0.008972, time: 14.28,val_loss: 0.015300, val_time: 1.16.
Epoch: 75, loss: 0.008904, time: 14.27,val_loss: 0.015242, val_time: 1.16.
Epoch: 76, loss: 0.008836, time: 14.28,val_loss: 0.015179, val_time: 1.16.
Epoch: 77, loss: 0.008770, time: 14.26,val_loss: 0.015123, val_time: 1.16.
Epoch: 78, loss: 0.008704, time: 14.26,val_loss: 0.015073, val_time: 1.15.
Epoch: 79, loss: 0.008640, time: 14.23,val_loss: 0.015010, val_time: 1.15.
Epoch: 80, loss: 0.008578, time: 14.30,val_loss: 0.014961, val_time: 1.15.
Epoch: 81, loss: 0.008511, time: 14.25,val_loss: 0.014904, val_time: 1.15.
Epoch: 82, loss: 0.008455, time: 14.22,val_loss: 0.014856, val_time: 1.19.
Epoch: 83, loss: 0.008401, time: 14.19,val_loss: 0.014806, val_time: 1.15.
Epoch: 84, loss: 0.008349, time: 14.29,val_loss: 0.014757, val_time: 1.15.
Epoch: 85, loss: 0.008299, time: 14.25,val_loss: 0.014709, val_time: 1.16.
Epoch: 86, loss: 0.008247, time: 14.40,val_loss: 0.014667, val_time: 1.17.
Epoch: 87, loss: 0.008198, time: 14.32,val_loss: 0.014614, val_time: 1.16.
Epoch: 88, loss: 0.008148, time: 14.30,val_loss: 0.014575, val_time: 1.15.
Epoch: 89, loss: 0.008100, time: 14.27,val_loss: 0.014528, val_time: 1.16.
Epoch: 90, loss: 0.008052, time: 14.28,val_loss: 0.014482, val_time: 1.16.
Epoch: 91, loss: 0.008001, time: 14.29,val_loss: 0.014445, val_time: 1.16.
Epoch: 92, loss: 0.007958, time: 14.28,val_loss: 0.014409, val_time: 1.16.
Epoch: 93, loss: 0.007918, time: 14.30,val_loss: 0.014365, val_time: 1.15.
Epoch: 94, loss: 0.007878, time: 14.23,val_loss: 0.014335, val_time: 1.19.
Saved model at the 94 epoch.
